"Nom entreprise","Site web","Adresse","Telephone","Email","Siren","Siret","Effectif","Chiffre d'affaires","Département","Groupe"
"HAMET MENUISERIES","https://www.qualibat.com/resultat-de-la-recherche/hamet-menuiseries-170511","8 ALLEE DES BRUYERES, 22800 ST BRANDAN","0625672197","hametmenuiseries@gmail.com","8304529420","83045294200014","1",101000,22,"35"
"BERNARD JAN","https://www.qualibat.com/resultat-de-la-recherche/bernard-jan-63827","17 RUE DE LA CROISEE, 22440 PLOUFRAGAN","0296940150","bernard.jan.compta@orange.fr","4969804180","49698041800016","20",3310000,22,"35"
"FORD MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/ford-menuiserie-189237","4 LA CROIX DU PERRON, 22330 LE MENE","0763918830","joshf546@gmail.com","8811244080","88112440800017","1",132000,22,"35"
"MEHEUST SARL","https://www.qualibat.com/resultat-de-la-recherche/meheust-sarl-64002","51 RUE DU BOIS BP 19, 22350 CAULNES","0296839428","contact@sarl-meheust.fr","3889812190","38898121900016","9",866559,22,"35"
"JOUQUAND PASCAL","https://www.qualibat.com/resultat-de-la-recherche/jouquand-pascal-144016","LA GOURBANIERE, 22490 PLOUER SUR RANCE","0296869694","jouquand.pascal@orange.fr","3447744760","34477447600032","1",114099,22,"35"
"LE POULARD JEAN FRANCOIS","https://www.qualibat.com/resultat-de-la-recherche/le-poulard-jean-francois-108582","PEN AN ALLEE, 22290 GOMMENEC H","0770052432","jf.lepoulard@laposte.net","5308190510","53081905100018","1",96126,22,"35"
"SOCIETE KERAVIS OLIVIER","https://www.qualibat.com/resultat-de-la-recherche/societe-keravis-olivier-124634","8 RUBERTEL, 22390 BOURBRIAC","0687472715","keravis.olivier@orange.fr","5374910780","53749107800011","2",318635,22,"35"
"HAMON SAMUEL","https://www.qualibat.com/resultat-de-la-recherche/hamon-samuel-132066","17 ALLEE DES STERNES, 22130 CREHEN","0296804091","samhamon22@gmail.com","5205256760","52052567600026","1",135111,22,"35"
"CORNILLET JACKY","https://www.qualibat.com/resultat-de-la-recherche/cornillet-jacky-109612","ZONE ARTISANALE LES TROIX CROIX , 22130 PLUDUNO","0967074964","jacky.cornilletsarl@orange.fr","5238583300","52385833000021","7",752628,22,"35"
"MOY CHRISTOPHE","https://www.qualibat.com/resultat-de-la-recherche/moy-christophe-104301","LE BOIS, 22600 LOUDEAC","0686977842","moy.christophe1@orange.fr","5309107510","53091075100011","1",97358,22,"35"
"MARCHET GUY","https://www.qualibat.com/resultat-de-la-recherche/marchet-guy-174308","40 ZA DE KERBIQUET, 22140 CAVAN","0296380848","marchet.guy.menuiserie@orange.fr","3338488510","33384885100023","1",118967,22,"35"
"COHUET-BOURGET","https://www.qualibat.com/resultat-de-la-recherche/cohuet-bourget-185507","LA CROIX BOISSIERE, 22490 PLESLIN TRIGAVOU","0618516537","cohuet-bourget@hotmail.com","8218403450","82184034500028","2",193690,22,"35"
"SOCIETE D'EXPLOITATION DES ETABLISSEMENTS LE CALVEZ","https://www.qualibat.com/resultat-de-la-recherche/societe-d-exploitation-des-etablissements-le-calvez-121543","ZONE ARTIZANALE DE SAVAZOU, 22500 KERFOT","0296208405","lecalvez438@orange.fr","3816291120","38162911200024","10",1170000,22,"35"
"LE VAILLANT DANIEL","https://www.qualibat.com/resultat-de-la-recherche/le-vaillant-daniel-109181","BEL AIR, 22530 ST CONNEC","0296260888","daniel@menuiserielevaillant.fr","3398280550","33982805500014","4",381028,22,"35"
"MAITRALLAIN EDDY","https://www.qualibat.com/resultat-de-la-recherche/maitrallain-eddy-169562","121 SAINT ELOY, 22150 PLOEUC-L'HERMITAGE","0659247787","eurlmaitrallainmenuiserie@gmail.com","8305922340","83059223400017","1",175569,22,"35"
"LE GUELVOUT PIERRICK","https://www.qualibat.com/resultat-de-la-recherche/le-guelvout-pierrick-135657","LOT LE CLOS DE L'EGLISE ROUTE DE TURQUANT, 22590 TREMELOIR","0695088928","menuiserie.leguelvout@gmail.com","7911289030","79112890300014","1",174700,22,"35"
"HERVE DANIEL","https://www.qualibat.com/resultat-de-la-recherche/herve-daniel-156944","7 ZONE ARTISANALE DE LANDEVREST, 22310 TREMEL","0607349641","martine.plufur@wanadoo.fr","4244844340","42448443400032","1",167216,22,"35"
"CUEILHE","https://www.qualibat.com/resultat-de-la-recherche/cueilhe-183961","LE PUITS MERPAULT, 22400 ST ALBAN","0633563289","csm.jpc@orange.fr","8807526390","88075263900018","6",508900,22,"35"
"ABR","https://www.qualibat.com/resultat-de-la-recherche/abr-107741","8 RUE DU PARC, 22970 PLOUMAGOAR","0296131308","abr22@orange.fr","4322968610","43229686100029","4",345889,22,"35"
"AMEX MENUISERIES","https://www.qualibat.com/resultat-de-la-recherche/amex-menuiseries-177931","2 LE GRAND BOIS MENE, 22100 TADEN","","c.lucas@amex-menuiseries.fr","8452008150","84520081500015","1",176066,22,"35"
"ARMOR GEOTHERMIE","https://www.qualibat.com/resultat-de-la-recherche/armor-geothermie-94030","ZA DE NOD-HUEL BOULEVARD MENDES FRANCE, 22300 LANNION","0296489947","comptabilite@agtkerneur.com","5338815950","53388159500029","36",2990000,22,"35"
"FEGEANT MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/fegeant-menuiserie-170340","AR RECHOU, 22780 PLOUNERIN","0296211328","fegeant.menuiserie@gmail.com","8314883580","83148835800019","3",270785,22,"35"
"MENUISERIE ET CHARPENTE DU LEGUER","https://www.qualibat.com/resultat-de-la-recherche/menuiserie-et-charpente-du-leguer-106480","LA COIX ROUGE, 22300 PLOUMILLIAU","0296354707","mcl-ploumilliau@orange.fr","4207702080","42077020800023","11",854874,22,"35"
"CLEMENT PAUL","https://www.qualibat.com/resultat-de-la-recherche/clement-paul-118252","8 PAHOUET BILLIET, 22800 ST DONAN","0296738039","paul-francois.clement@wanadoo.fr","4183783110","41837831100025","4",615459,22,"35"
"ROUAULT RENE","https://www.qualibat.com/resultat-de-la-recherche/rouault-rene-122530","LIEU DIT LE GRAND COUDRAY, 22940 PLAINTEL","0296321769","sarlrouault@menuiserie-rouault.com","9506076550","95060765500012","13",1070000,22,"35"
"LEBECQUE JOAN","https://www.qualibat.com/resultat-de-la-recherche/lebecque-joan-114695","ZA LE DEVANT DE LA LANDE, 22410 LANTIC","0296714638","joan.lebecque@gmail.com","4139639190","41396391900027","4",226359,22,"35"
"IDEAL CONFORT 22","https://www.qualibat.com/resultat-de-la-recherche/ideal-confort-22-99647","1,RUE GLAIS BIZOIN, 22600 LOUDEAC","0296661822","idealconfort22@wanadoo.fr","4124680190","41246801900044","8",1200000,22,"35"
"MARTIN ETABLISSEMENTS","https://www.qualibat.com/resultat-de-la-recherche/martin-etablissements-64294","LE VAL, 22830 PLOUASNE","0296834020","smartin@martin-menuiserie.com","3002054160","30020541600013","17",2730000,22,"35"
"SOQUET YANNICK","https://www.qualibat.com/resultat-de-la-recherche/soquet-yannick-115325","LE BOURG, 22250 LANRELAS","0296865398","yannick.soquet22@orange.fr","4181741810","41817418100010","2",163958,22,"35"
"LPP INVESTISSEMENT","https://www.qualibat.com/resultat-de-la-recherche/lpp-investissement-99171","15 RUE DES PRUNUS, 22100 DINAN","0607835948","v.pigne@armoric-menuiserie.com","7503699100","75036991000013","27",13520000,22,"35"
"BOUDER LAURENT","https://www.qualibat.com/resultat-de-la-recherche/bouder-laurent-64041","MAGOUROU, 22720 ST FIACRE","0296214245","bouder-laurent@orange.fr","3805598720","38055987200011","6",831887,22,"35"
"TREGOR MENUISERIE CHARPENTE","https://www.qualibat.com/resultat-de-la-recherche/tregor-menuiserie-charpente-178758","LD DOUR AR BRAS, 22420 LANVELLEC","0607262781","sarltmc22@gmail.com","8383515000","83835150000015","2",350000,22,"35"
"SBCI","https://www.qualibat.com/resultat-de-la-recherche/sbci-90506","42 ZONE DE KERBIQUET, 22140 CAVAN","0296455614","sbci22@orange.fr","5318070630","53180706300015","12",1110000,22,"35"
"MJ MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/mj-menuiserie-110085","LE PLESSIX, 22330 LE GOURAY","0677620739","jerome-meunier@orange.fr","4539417670","45394176700015","1",140000,22,"35"
"TREMEL STEPHANE","https://www.qualibat.com/resultat-de-la-recherche/tremel-stephane-147437","1 IM DU GRAND CLOS HOUARD, 22410 LANTIC","","ststlantic@orange.fr","5394509240","53945092400011","1",74488,22,"35"
"AMCI","https://www.qualibat.com/resultat-de-la-recherche/amci-93588","ZA LE BAS DILY, 22350 PLUMAUDAN","0296834424","amci22@orange.fr","4917623240","49176232400029","12",1290000,22,"35"
"AGENCEMENT MENUISERIE DELACROIX","https://www.qualibat.com/resultat-de-la-recherche/agencement-menuiserie-delacroix-145620","ZONE ARTISANALE DU BEAU POMMIER, 22400 ST DENOUAL","0296315191","sarl-delacroix@wanadoo.fr","3996871770","39968717700010","6",428207,22,"35"
"PRIGENT LUDOVIC","https://www.qualibat.com/resultat-de-la-recherche/prigent-ludovic-172934","45 LE CLOS GASTEL, 22100 LEHON","0632955000","lp-menuiserie@laposte.net","4925796690","49257966900036","2",96537,22,"35"
"MARTIN GWENAEL","https://www.qualibat.com/resultat-de-la-recherche/martin-gwenael-111278","LA CROIX DES LANDES, 22600 TREVE","0296677164","gwenaelmartin22@orange.fr","5144078080","51440780800021","1",120100,22,"35"
"MAISON HELLIET","https://www.qualibat.com/resultat-de-la-recherche/maison-helliet-189983","33 RUE DE LA VILLE ANDRIEUX - TREMELOI TREMELOIR, 22590 PORDIC","","maison.helliet@gmail.com","8895055170","88950551700017","2",200000,22,"35"
"BRIAND HUBERT","https://www.qualibat.com/resultat-de-la-recherche/briand-hubert-122574","ZONE ARTISANALE BOIS ROLLAND, 22130 PLANCOET","0296841713","amsbriandh@hotmail.com","4139197130","41391971300029","2",167555,22,"35"
"SARL ARTISAN MENUISIER SIMON","https://www.qualibat.com/resultat-de-la-recherche/sarl-artisan-menuisier-simon-179558","15 LE PLESSIX, 22230 TREMOREL","0296257316","artisan.menuisier.simon@orange.fr","8433996500","84339965000012","8",1060000,22,"35"
"PANSARD CEDRIC","https://www.qualibat.com/resultat-de-la-recherche/pansard-cedric-113606","5 IMPASSE DE LA FORET, 22800 PLAINE HAUTE","0683267325","pansard.cedric@wanadoo.fr","5024456040","50244560400031","2",300000,22,"35"
"VOINOT JEAN MARIE","https://www.qualibat.com/resultat-de-la-recherche/voinot-jean-marie-169254","19 RUE DE TOUL AR HARR, 22660 TRELEVERN","0689868142","contact@menuiseriesvoinot.bzh","8289892770","82898927700011","1",173152,22,"35"
"LE ROY SARL","https://www.qualibat.com/resultat-de-la-recherche/le-roy-sarl-121439","ZONE ARTISANALE GRAND ETANG , 22580 PLOUHA","0296224966","contact@leroy-plouha.fr","8035417130","80354171300027","3",542629,22,"35"
"BOURGES PASCAL SARL","https://www.qualibat.com/resultat-de-la-recherche/bourges-pascal-sarl-99607","22 RUE DE CRECH ERNEC, 22610 PLEUBIAN","0296228148","pascal-bourges@orange.fr","3379194350","33791943500012","6",595831,22,"35"
"LE GOFFIC CHRISTOPHE","https://www.qualibat.com/resultat-de-la-recherche/le-goffic-christophe-147094","KERATRET, 22390 BOURBRIAC","0296436057","christophe.le-goffic@hotmail.fr","5103225140","51032251400025","1",80243,22,"35"
"SN HERRY CONSTRUCTIONS","https://www.qualibat.com/resultat-de-la-recherche/sn-herry-constructions-173586","ZA  DE GOASMEUR 2 CHEMIN DU GRAND PRE, 22500 PAIMPOL","0296205534","secretariat@herryconstructions.fr","8312558310","83125583100016","24",2730000,22,"35"
"SUHARD GAEL EURL","https://www.qualibat.com/resultat-de-la-recherche/suhard-gael-eurl-170855","LA VALLE DE FLORA, 22370 PLENEUF VAL ANDRE","0296729394","entreprise-blevin@outlook.fr","8304529590","83045295900018","2",241792,22,"35"
"CLEMENT PASCAL","https://www.qualibat.com/resultat-de-la-recherche/clement-pascal-123760","LA SALLE MAROUE, 22400 LAMBALLE","0682292224","pascal.clem@orange.fr","4397454310","43974543100015","1",118575,22,"35"
"MENUISERIE BOUAN","https://www.qualibat.com/resultat-de-la-recherche/menuiserie-bouan-103329","LE FRENE ROND-POINT ROUTE DE DINAN, 22130 PLANCOET","0296842193","menuiserie.bouan@gmail.com","4805602340","48056023400027","2",289990,22,"35"
"SOFATIS SARL","https://www.qualibat.com/resultat-de-la-recherche/sofatis-sarl-64060","2 RUE DE LA CHAPELLE DE SAINT-MEEN, 22700 ST QUAY PERROS","0296910504","contact@monsieurstore22.com","3779723690","37797236900039","7",766339,22,"35"
"TRAVAUX BRETONS","https://www.qualibat.com/resultat-de-la-recherche/travaux-bretons-187244","3 RUE EDOUARD OLLIVRO, 22200 GUINGAMP","0617346153","travauxbretons@gmail.com","8907523550","89075235500010","6",600000,22,"35"
"POTDEVIN LUDOVIC","https://www.qualibat.com/resultat-de-la-recherche/potdevin-ludovic-106156","ZONE ARTISANALE, 22630 EVRAN","0296274157","sarl@potdevin.bzh","4892986200","48929862000027","16",2240000,22,"35"
"ACCES PLUS","https://www.qualibat.com/resultat-de-la-recherche/acces-plus-132810","42 ROUTE DE ROSTRENEN, 22110 PLOUGUERNEVEL","0296293130","alain.tanguy7@wanadoo.fr","3538357540","35383575400030","1",105475,22,"35"
"TOUPIN SARL","https://www.qualibat.com/resultat-de-la-recherche/toupin-sarl-64038","ZA DE KERVERZOT CONVENANT THOMIN LE FLEM, 22450 LA ROCHE DERRIEN","0296913608","toupin.batiment@orange.fr","7880408890","78804088900024","15",3180000,22,"35"
"LE GALL JEAN YVES","https://www.qualibat.com/resultat-de-la-recherche/le-gall-jean-yves-162414","4 RUE DU VIEUX MOULIN NANTOUAR, 22660 TRELEVERN","0619347129","jeanyves.legall20@gmail.com","4934426690","49344266900013","1",132387,22,"35"
"SBK BATIMENT","https://www.qualibat.com/resultat-de-la-recherche/sbk-batiment-63875","PARC D'ACTIVITÉS  LA GAUTRAIE, 22230 TREMOREL","0296252173","comptabilite@sbk-batiment.com","3284297410","32842974100023","30",4690000,22,"35"
"RAUB LANNION MIROITERIE","https://www.qualibat.com/resultat-de-la-recherche/raub-lannion-miroiterie-64285","15 ROUTE DE TREBEURDEN, 22300 LANNION","0296488808","miroiterie-lannion@raub.fr","4433674870","44336748700016","21",2990000,22,"35"
"MENUISERIE LE GUILLOUZIC","https://www.qualibat.com/resultat-de-la-recherche/menuiserie-le-guillouzic-170115","9 RUE DE LA TRINITE, 22250 BROONS","0256385790","menuiserieleguillouzic@gmail.com","8313840600","83138406000016","4",487174,22,"35"
"RIGAUD SEBASTIEN (JHS ISOLATION)","https://www.qualibat.com/resultat-de-la-recherche/rigaud-sebastien-jhs-isolation--115197","5 RUE DE LORRAINE, 22250 BROONS","0660756192","isoeco.jhs@gmail.com","5297151870","52971518700025","1",87903,22,"35"
"LAPORTE GILBERT","https://www.qualibat.com/resultat-de-la-recherche/laporte-gilbert-150949","BOURG, 22480 KERPERT","0296243408","gilbertlaporte@orange.fr","3787129050","37871290500017","2",169763,22,"35"
"MCCM","https://www.qualibat.com/resultat-de-la-recherche/mccm-118491","LE CHENE GUENETTE, 22170 PLERNEUF","0296948002","ka.lepage@laposte.net","4480740960","44807409600018","3",302315,22,"35"
"LE HOGUILLARD GILDAS","https://www.qualibat.com/resultat-de-la-recherche/le-hoguillard-gildas-127332","LAN BARS, 22470 PLOUEZEC","0296227049","isabelle.omnes0441@orange.fr","4814102490","48141024900025","6",469361,22,"35"
"ATLANTIQUE CONSEIL FENETRES","https://www.qualibat.com/resultat-de-la-recherche/atlantique-conseil-fenetres-112671","10 RUE DU HAUT DU CLOS, 22680 BINIC ETABLES SUR MER","0652338306","acfenetresisolations@gmail.com","7534052320","75340523200038","3",318853,22,"35"
"JOSSE EURL","https://www.qualibat.com/resultat-de-la-recherche/josse-eurl-96734","RUE GLAIS BIZOIN, 22600 LOUDEAC","0296289212","eurljosse@orange.fr","4942169480","49421694800013","9",694026,22,"35"
"OUEST MENUISERIES CONCEPT","https://www.qualibat.com/resultat-de-la-recherche/ouest-menuiseries-concept-169383","LES LANDES DE PENTHIEVRE  ZONE ARTISANALE, 22640 PLESTAN","0783902163","societe.omc@gmail.com","8250716080","82507160800038","8",1490000,22,"35"
"ROBERTSHAW ALLAN","https://www.qualibat.com/resultat-de-la-recherche/robertshaw-allan-191566","5 RUE DE KERJOLY, 22320 LE HAUT CORLAY","0296294824","ajr.kerjoly@wanadoo.fr","4913285480","49132854800012","4",320193,22,"35"
"SARL LE BAIL SEBASTIEN MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/sarl-le-bail-sebastien-menuiserie-181478","19 CARESTIEMBLE, 22800 ST BRANDAN","0685239881","slbmenuiserie@yahoo.com","8478358730","84783587300013","3",228700,22,"35"
"SAINT-GOBAIN GLASS SOLUTIONS GRAND OUEST","https://www.qualibat.com/resultat-de-la-recherche/saint-gobain-glass-solutions-grand-ouest-64317","4 RUE D'ALEMBERT, 22005 SAINT BRIEUC CEDEX","0296682268","mo.st-brieuc@saint-gobain.com","3276303560","32763035600092","31",3900000,22,"35"
"NOEL MORVAN MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/noel-morvan-menuiserie-99377","1 ESPACE D'ACTIVITÉ DE LA PERRIERE PLESSALA, 22330 LE MENE","0960520229","noel.morvan-menuiserie@orange.fr","3777254600","37772546000010","5",794875,22,"35"
"A-R RENOV'","https://www.qualibat.com/resultat-de-la-recherche/a-r-renov--130217","ZA DES 4 VOIES SUD, 22170 PLELO","0296942316","administration@ar-renov.fr","8040137380","80401373800039","10",836429,22,"35"
"PASCAL HOUSSIN SERVICES","https://www.qualibat.com/resultat-de-la-recherche/pascal-houssin-services-99400","ZA LE CHALET, 22250 BROONS","0647888935","pahoussin@wanadoo.fr","5123876480","51238764800029","6",567295,22,"35"
"A MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/a-menuiserie-171464","2 LE VAURUFFIER, 22830 PLOUASNE","","contact.amenuiserie@gmail.com","8317963700","83179637000011","2",153242,22,"35"
"DOMINIQUE LE POTIER","https://www.qualibat.com/resultat-de-la-recherche/dominique-le-potier-117800","ZA LE PERTUIS OISEL, 22460 LE QUILLIO","0296563545","menuiserie.le-potier@orange.fr","7903393940","79033939400013","1",130000,22,"35"
"LEGALLAIS REGIS MENUISERIE EIRL","https://www.qualibat.com/resultat-de-la-recherche/legallais-regis-menuiserie-eirl-161997","12 RUE BIGNON, 22400 COETMIEUX","0622004634","regislegallais384@gmail.com","8136480600","81364806000016","1",70000,22,"35"
"MORIN MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/morin-menuiserie-123462","34 RUE CHARLES LE GOFFIC, 22580 PLOUHA","0296161779","menuiseriemorin@gmail.com","5013254680","50132546800020","5",652082,22,"35"
"RENOV'SURE","https://www.qualibat.com/resultat-de-la-recherche/renov-sure-180211","21 RUE DU CHAMP GRENU, 22400 LAMBALLE","0660720204","touze.eric@gmail.com","8388133190","83881331900012","1",26591,22,"35"
"MULTIPOSE SERVICE SARL","https://www.qualibat.com/resultat-de-la-recherche/multipose-service-sarl-64083","ZA DU COURJOU, 22390 BOURBRIAC","0296434607","loic.le-men@wanadoo.fr","3845513390","38455133900029","7",871098,22,"35"
"KICLOS D'ARMOR","https://www.qualibat.com/resultat-de-la-recherche/kiclos-d-armor-64955","PARC D'ACTIVITE DU BOIS BLANC AVENUE PIERRE MENDES FRANCE, 22950 TREGUEUX","0296525062","kiclos.concept@kiclos.fr","3877029620","38770296200037","20",2530000,22,"35"
"NICOL LAURENT","https://www.qualibat.com/resultat-de-la-recherche/nicol-laurent-150324","LIEU-DIT KERLEAU, 22300 ST MICHEL EN GREVE","0296357577","laurent.nicol0296@orange.fr","4195181390","41951813900011","1",83819,22,"35"
"LEIGNIEL MICKAEL","https://www.qualibat.com/resultat-de-la-recherche/leigniel-mickael-124631","8 RUE DES BRUYERES ZA DE KERVERZOT, 22450 LA ROCHE-JAUDY","0670776097","menuisleigniel@aol.fr","4395492540","43954925400043","1",248051,22,"35"
"DECORATION MENUISERIE PEINTURE","https://www.qualibat.com/resultat-de-la-recherche/decoration-menuiserie-peinture-129349","16 RUE DES CYPRES, 22970 PLOUMAGOAR","0296443988","dmpcoso@hotmail.fr","7537991620","75379916200015","5",380892,22,"35"
"BATIMENTS TECHNIQUES BRETONS","https://www.qualibat.com/resultat-de-la-recherche/batiments-techniques-bretons-92469","2 RUE DE ROBIEN, 22000 ST BRIEUC","0296786702","cassaigne.cecile@constructionclg.fr","3446125100","34461251000026","15",2380000,22,"35"
"HERVE - RAULT","https://www.qualibat.com/resultat-de-la-recherche/herve---rault-156426","LE BASSIN MAROUE, 22400 LAMBALLE","0686416838","nicolas.herve22@gmail.com","7930441080","79304410800017","3",145000,22,"35"
"POMMELEC YANNICK","https://www.qualibat.com/resultat-de-la-recherche/pommelec-yannick-151484","6 GUERSALOU, 22540 PEDERNEC","0296453567","nathalie.pommelec@gmail.com","4390675210","43906752100013","1",112459,22,"35"
"JEGO STEPHANE","https://www.qualibat.com/resultat-de-la-recherche/jego-stephane-123097","5 A CHEMIN DE KERPALUD, 22620 PLOUBAZLANEC","0608731345","stephane.jego@orange.fr","4486058810","44860588100029","3",326846,22,"35"
"DENIS BOURGES SAS","https://www.qualibat.com/resultat-de-la-recherche/denis-bourges-sas-102158","40 RUE DE CRECH ERNEC, 22610 PLEUBIAN","0296228812","denis.bourges@wanadoo.fr","3804059020","38040590200020","8",824751,22,"35"
"FERMETURES MENUISERIES STORES BRETAGNE","https://www.qualibat.com/resultat-de-la-recherche/fermetures-menuiseries-stores-bretagne-64964","BELLES BAIES 14 RUE AMPERE, 22000 ST BRIEUC","0296520303","stephane.auffray@bellesbaies22.fr","3885637690","38856376900024","21",2320000,22,"35"
"TFP GUINGAMP","https://www.qualibat.com/resultat-de-la-recherche/tfp-guingamp-119771","2 BIS ZI DE RUNANVIZIT, 22970 PLOUMAGOAR","0296354648","dtaquet@tryba.fr","7893584700","78935847000043","5",380801,22,"35"
"JEGOU MICKAEL","https://www.qualibat.com/resultat-de-la-recherche/jegou-mickael-135640","GOAS AN GOLL, 22340 MAEL CARHAIX","0296247062","mickjeg@orange.fr","7902781880","79027818800012","2",188888,22,"35"
"MILON","https://www.qualibat.com/resultat-de-la-recherche/milon-104592","ARMOR- BAIES  EURL MILON 51 RUE DU DOCTEUR RAHUEL, 22000 ST BRIEUC","0296520110","armor.baies@wanadoo.fr","5222566430","52225664300019","11",1110000,22,"35"
"ALNOT MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/alnot-menuiserie-108483","ZA DU CHEMIN VERT, 22550 MATIGNON","0296411463","contact@alnot-menuiserie.com","4790253480","47902534800018","14",1710000,22,"35"
"ARENO22","https://www.qualibat.com/resultat-de-la-recherche/areno22-106618","ZONE COMMERCIALE LA HAZAIE 19 RUE MARC SEGUIN, 22950 TREGUEUX","0296328613","emilie.gentelet@areno-iso.com","5229473160","52294731600033","25",2470000,22,"35"
"QUEMARD PATRICE","https://www.qualibat.com/resultat-de-la-recherche/quemard-patrice-134340","21 RUE DU MANOIR, 22800 ST BRANDAN","0296581426","patricequemard0154@orange.fr","4825580460","48255804600017","1",105001,22,"35"
"BIDAN","https://www.qualibat.com/resultat-de-la-recherche/bidan-100075","LA CROIX DES LANDES, 22400 ST ALBAN","0296729093","sebastien.bidan@gmail.com","4446207930","44462079300018","4",350000,22,"35"
"SARL SAINT JALMES","https://www.qualibat.com/resultat-de-la-recherche/sarl-saint-jalmes-178173","25 RUE DES MARRONNIERS, 22320 LE HAUT CORLAY","0296294056","simong.stjalmes@gmail.com","8411972210","84119722100010","8",846807,22,"35"
"LE BIANIC CLAUDE","https://www.qualibat.com/resultat-de-la-recherche/le-bianic-claude-110700","3 KERIVOI, 22200 POMMERIT LE VICOMTE","0296219157","claude.lebianic@orange.fr","4244879990","42448799900015","4",326855,22,"35"
"B.C.O SARL","https://www.qualibat.com/resultat-de-la-recherche/b-c-o-sarl-64326","ZONE ARTISANALE DES VALLEES, 22640 PLENEE JUGON","0296506262","contact@bco-menuiserie.fr","4874443250","48744432500020","19",1970000,22,"35"
"GRUAU JEAN-NOEL","https://www.qualibat.com/resultat-de-la-recherche/gruau-jean-noel-137089","181 ROUTE DE MINIHY SERVEL SERVEL, 22300 LANNION","0256393005","eurl.jeannoelgruau@gmail.com","5289699670","52896996700025","2",103212,22,"35"
"CAP FERMETURES","https://www.qualibat.com/resultat-de-la-recherche/cap-fermetures-107120","LE PETIT TRECELIN, 22240 PLEVENON","0964359154","capfermetures22@gmail.com","5102448250","51024482500012","2",265184,22,"35"
"LA HENONNAISE SARL","https://www.qualibat.com/resultat-de-la-recherche/la-henonnaise-sarl-92413","ZONE ARTISANALES DES GRANDS MOULINS, 22150 HENON","0296693700","lahenonnaise@wanadoo.fr","4378535260","43785352600022","23",3100000,22,"35"
"BEL AIR MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/bel-air-menuiserie-64257","ZONE ARTISANALE DE BEL AIR, 22100 QUEVERT","0296845025","bam@belairmenuiserie.fr","4296750100","42967501000038","11",1480000,22,"35"
"JCS  DORE HABITAT","https://www.qualibat.com/resultat-de-la-recherche/jcs-dore-habitat-72679","LES GRANDS MOULINS, 22150 HENON","0296726400","dore.compta@gmail.com","4920179000","49201790000027","35",3810000,22,"35"
"F R L B","https://www.qualibat.com/resultat-de-la-recherche/f-r-l-b-160169","24 GOADERNO, 22290 TREGUIDEL","0786934478","menuiserielebars@outlook.fr","8175247470","81752474700018","3",192590,22,"35"
"MALENFANT SARL","https://www.qualibat.com/resultat-de-la-recherche/malenfant-sarl-84355","2 RUE PIERRE DE COUBERTIN, 22590 PORDIC","0296790685","menuiseriemalenfant@gmail.com","4886933670","48869336700010","5",488000,22,"35"
"QUINCHON MEDHI","https://www.qualibat.com/resultat-de-la-recherche/quinchon-medhi-122821","17 RUE DU CHEMIN NOE, 22360 LANGUEUX","0659902356","medhi.quinchon@bbox.fr","5322749170","53227491700022","1",64358,22,"35"
"GUINAMANT EDERN","https://www.qualibat.com/resultat-de-la-recherche/guinamant-edern-142557","ZA DES QUATRE VOIES SUD, 22170 PLELO","0631736427","menuiserie.eguinamant@gmail.com","8111689470","81116894700026","3",374516,22,"35"
"ROUSSEL-LE GOAS SARL","https://www.qualibat.com/resultat-de-la-recherche/roussel-le-goas-sarl-102354","26 RUE DE L'HÔTEL DE VILLE, 22140 BEGARD","0296454382","sarl.roussel.legoas@orange.fr","4930558590","49305585900026","3",478000,22,"35"
"MENUISERIE CHEVREAU","https://www.qualibat.com/resultat-de-la-recherche/menuiserie-chevreau-103616","LIEU-DIT LES LONGUERAIES, 22330 PLESSALA","0296261545","menuiserie-chevreau@orange.fr","5018447650","50184476500013","3",507762,22,"35"
"FACET ENTREPRISE","https://www.qualibat.com/resultat-de-la-recherche/facet-entreprise-115196","53 RUE DES CHATELETS, 22950 TREGUEUX","0296610202","facet.entreprise@orange.fr","4331629710","43316297100025","4",490000,22,"35"
"LE JEUNE DAVID","https://www.qualibat.com/resultat-de-la-recherche/le-jeune-david-115446","RUE DU CAMP DE PERAN, 22960 PLEDRAN","0614200445","david.lejeune65@sfr.fr","4340067220","43400672200020","1",84381,22,"35"
"CKL","https://www.qualibat.com/resultat-de-la-recherche/ckl-155460","23 LE BOURG, 22650 PLESSIX BALISSON","0296272988","sarl.lesillage@gmail.com","7948056710","79480567100011","4",213153,22,"35"
"COUPE MENUISERIE","https://www.qualibat.com/resultat-de-la-recherche/coupe-menuiserie-113693","LES NETUMIERES, 22550 ST POTAN","0296837272","coupe-menuiserie@laposte.net","5335528160","53355281600019","4",405795,22,"35"
